index,pureTitle,caption,tagList,audioUrl,videoUrl
10,麦子奶奶种了小麦就往南去看看，再不去就走不动了，去看看祖国的大好河山。中国农村有多少麦子奶奶？她们的退休金够往南走几里路？能吃多久？她们有退休年限吗？“春蚕到死丝方尽”没有尽头。和拿着退休金游山玩水、跳广场舞的老人比，老农民没有可比性。突然发现，在对待老人的立场上我们是不是哪儿错了？同是中华人民共和国公民，为什么会有这么大的差别？他们可是为当年的红军、抗战、解放战争、抗美援朝、对越自卫还击战、改革开放……输送兵源、输送生命、输送战争物资、输送劳动力、农村包围城市的实践者！麦子奶奶：对不起！本人感觉深深的愧疚。,"麦子奶奶种了小麦就往南去看看，再不去就走不动了，去看看祖国的大好河山。
中国农村有多少麦子奶奶？她们的退休金够往南走几里路？能吃多久？她们有退休年限吗？“春蚕到死丝方尽”没有尽头。
和拿着退休金游山玩水、跳广场舞的老人比，老农民没有可比性。
突然发现，在对待老人的立场上我们是不是哪儿错了？同是中华人民共和国公民，为什么会有这么大的差别？他们可是为当年的红军、抗战、解放战争、抗美援朝、对越自卫还击战、改革开放……输送兵源、输送生命、输送战争物资、输送劳动力、农村包围城市的实践者！
麦子奶奶：对不起！本人感觉深深的愧疚。
 #正能量 #农业",#正能量 | #农业,,
11,“种完麦子，我就出发”,“种完麦子，我就出发”#麦子阿姨 #种完麦子我就往南走 #大冰直播 @大冰(O1797460293) @快手热点(O40300129),#麦子阿姨 | #种完麦子我就往南走 | #大冰直播,http://hw.a.yximgs.com/bs2/ost/MTQ3MjgyMTk5NzQxXzE1MjYxNDY0NTQ.m4a,http://v5.oskwai.com/ksc2/jiXg36w6W9V5RoPI9d2qr-8_Xb-UvV-OjSm0pAq_jk6nXdIDfOIos9u5vYR1p-bt35p1c0yMZsVNAOjTJ_QRzHJzR5dH79YBz2Gh0KMwEEJJkcspPfb4tcHJLLsJEv74.mp4?pkey=AAXvRM85nzNKAHhQ9Xks_zP6IOPE5VNVVhk6Ym6bdi6SifJ9pA-_K_GSx0XmUgX-dMvLLK7WYgQGlbYkH4A8hsHcqFFEa0Hp691-FSO7aRb0k91hS0kt8gLJk9v6DiDp3Pw&tag=1-1732285516-scn-0-jchkuhonfs-bc65791ab6559aa5&clientCacheKey=3xsrujisajjpa3k_64e1a2d3&di=6766caa1&bp=10121&tt=v6UltraHQv8&ss=vp
12,就问打工人什么时候才能种完麦子？,好浪漫的一句话，就问打工人什么时候才能种完麦子？ #万万没想到 #大冰 ##女性力量 #穷游,#万万没想到 | #大冰 | ##女性力量 | #穷游,,http://v5.oskwai.com/ksc2/mKTn7WeoD3k8AYPXQk6iT0pfoaDEsHkTMReci48IBxYQn1Jj4anFpZuSruKFTGFUqMOXGmO860evB91qKpjDvM05geHJTxuV40Zrhidi9zewMrUy-8oP74xcC4kNeVL0.mp4?pkey=AAUH7Iv50dFlBsp7fe4VrSmXJaoSICbxjwWE0_JL9kKDTYdIGJWPaooyo5gbwyBGcgtkqaECjCPvkCFosLJsAaHtdG2r8GQDH4FxzNmug5gmdDZWfYpTYPlwvaExo5Jgncw&tag=1-1732285516-scn-0-k1vkz2uk6a-d5a9c6dbbacbce7e&clientCacheKey=3xu59xcxsiph8ye_b897406b&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
13,”“种完麦子，我就往南走。,“我家的麦子熟了，我该回家了。”“种完麦子，我就往南走。 #麦子阿姨  #种完麦子我就往南走 #大冰直播   @快手热点(O40300129)  @大冰(O1797460293) ,#麦子阿姨 | #种完麦子我就往南走 | #大冰直播,http://hw.a.yximgs.com/bs2/ost/MTQ3NTU0OTk0NTAxXzIwMTMxNjU1MDI.m4a,http://v5.oskwai.com/ksc2/y4gVlvroM2Aj1TTrSnXxtcb64S9sUECFbVKQltOlVfgAVaMxMm-pARQFA9I8ka8XaMxBVVxHXB1WjbgW0gZ05zHBxYoAcVL8lNObzDpffy-G-Cs-go2VxfhCgwlb2Tag.mp4?pkey=AAVaRKJa3Ep32wLhkKsITpHRDYHoAHEO6S60_WG20cFLmr0AYUTgZu_vt_fLnTlCMlXyR2LtJcdrPnWm7mMDQtF4hGDT9FasVMtkUnWzC5Gg3IwXFvvJmSyC3OscdgF_tz4&tag=1-1732285516-scn-0-ynmewz2ecf-7058b7ecf9081cf7&clientCacheKey=3xs7g26hn9qb394_c41489ab&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
14,麦子是她写给大地的诗，向南是她对年少的交待，祝麦子奶奶旅途顺利，实现心愿。,麦子是她写给大地的诗，向南是她对年少的交待，祝麦子奶奶旅途顺利，实现心愿。 @河南省文化和旅游厅(O2381062559) #种完麦子我就往南走 #麦子 #治愈 #安阳,#种完麦子我就往南走 | #麦子 | #治愈 | #安阳,http://ali2.a.yximgs.com/bs2/ost/MTQ3Mzc0MTAzMDM2XzI1OTUxOTI3NzY.m4a,http://v5.oskwai.com/ksc2/Fh9YWcsNYPMRCBn5foQ4g3cthSfatFmhJetMxXCWTSmJAYVph9Aw4gI-wRikjubCrA5iXvx4lJnGuqadwmZNsGZ9CjwT6Oh2-YN-XP9hpZfDXESBqo1oiUhsUtRcKiKi.mp4?pkey=AAUvJJGy1I1KWpgBGgD230XGTlp4d42R4vPUaY3o--UJU12UzovNDOrXlywsdJD_zD5cqx4LI_iD8_zixqIzY7yhdY_35P6OzMKxSTxFupllu8xi343Pac0_0RQQvLeDxeM&tag=1-1732285510-scn-0-uljjpgdtbb-026ec2e7fd6b42e7&clientCacheKey=3x8fue88rrkzhr6_503e2195&di=6766caa1&bp=10121&tt=v6UltraHQv8&ss=vp
15,“种完麦子，我就往南走”，这句像诗一样美的话，来自河南安阳的一位务农阿姨。阿姨今年60多岁，在最近的一场直播连线中，她说想去看看祖国的大好河山。祝我们：早日种好属于自己的麦子，去往心中的“南方”。,“种完麦子，我就往南走”，这句像诗一样美的话，来自河南安阳的一位务农阿姨。阿姨今年60多岁，在最近的一场直播连线中，她说想去看看祖国的大好河山。祝我们：早日种好属于自己的麦子，去往心中的“南方”。 #大冰,#大冰,http://ali2.a.yximgs.com/bs2/ost/MTQ3ODk5NzY0MjU2XzE1MzEwMzM3NTg.m4a,http://v5.oskwai.com/ksc2/W1zOVKhYEoHTNF7qT-wIpriPnaGKzygnItR7xSMBErZ0MhB0DOTFrVFo8A6DSo5laUyyeAH0Vsc0l8O_iuw8anytMHdrNi5hZp8_5F3TjnT7lqQSXEBJemtbNgEKv-Xj.mp4?pkey=AAVb2wikkB4h2HCIouq2nimRHXPe9AslhCr7wFuQDCBxvJIYW8xlZ0WEVubf4hDTOng97r_YIwCInpweblgZMIc0fUxmt5O64CPbDFXjP6fNcLvkU7VJlMpmdumLwFpXU4c&tag=1-1732285510-scn-0-h7swvidiem-29d0932dda690be6&clientCacheKey=3xk9k9773cd8h5e_76207612&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
16,“种完麦子，我就往南走。”治愈梦想,“种完麦子，我就往南走。”#大冰#治愈#旅游#梦想,#大冰#治愈#旅游#梦想,http://ali2.a.yximgs.com/bs2/ost/MTQ3MzQwMjEzNjU3XzQyNjExNzg2MDg.m4a,http://v1.oskwai.com/ksc2/Bhqb1DOu8QsjXj_ZC8bilr1rg708evwKUWeou5FhTUeok-VaRdvWmDgFxx_DDxSGQJ6nK7C1IX6lLYzjoLaOHq6vC0Y8kiZgmymQ9Dn_dJMHR6QWbkOraCk2dsuqcmG6.mp4?pkey=AAVaC0DiOuorY0rc2lKMTswBD74iolY588txvJIL0IH4Fsb7jtO-GN6WhYw9d9PlToJPQue2auZdjIgtTzTpWVTRgjYmJ28vkZLQxmrh9qggXxY5GDcynv1LbZK1PoiVgGU&tag=1-1732285510-scn-0-fxccxih7cw-61e4fa1f2bccc499&type=hot&clientCacheKey=3xij8n5nngc9nmq_cdab7323&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
17,"
#种完麦子我就往南走 ","走出去，世界就在眼前，无论我们现在多少岁～ 
#种完麦子我就往南走  #淮阳 #寻根谒祖太昊陵",#种完麦子我就往南走 | #淮阳 | #寻根谒祖太昊陵,http://ali2.a.yximgs.com/bs2/ost/MTQ3NTUyNzY2MTc0XzM0Njk0MDQ3MjE.m4a,http://v5.oskwai.com/ksc2/UuIn1nuXEsaKkl2ZSle4u088l4OFjmhPW3PlOKPq-PC6zKfM1Z8XMgArtnSSuJ4XQfAkkppGWcYss5WW-qV_BRaxM-uJ4H__QZDKvf7HpDT99TubE7_kv83ZD4RC9OM7.mp4?pkey=AAXeDRyln8npWNqyoV22nsWdZotrjsCoHDdLGUeRx6smRUJ9uh_vkDhk1vAqJNgzGDpJ42lpoTdyq96AXZiHFjpHNSI30OfeF6TrOcGxYV7SD2r5EAaKCW9pqYUNPcP0emk&tag=1-1732285508-scn-0-xbcdrwmyed-d2c115d4bf11d922&clientCacheKey=3xy2vhxpyitwcqk_0144e99f&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
18,“种完麦子 就往南走”,“种完麦子 就往南走” #大冰老师,#大冰老师,,
19,中国人与土地相互羁绊的一生 #土地 #种完麦子我就往南走 ,从始到终，中国人与土地相互羁绊的一生 #土地 #种完麦子我就往南走 ,#土地 | #种完麦子我就往南走,http://ali2.a.yximgs.com/bs2/ost/MTQ3NDc3NjkxNDk2XzM1MzQ5NjYxMzk.m4a,http://v5.oskwai.com/ksc2/xBMLGLg2pRqiZeLjy2Mhlkn8zuwudRuLiOheSRXqIUhvXTui1asYf8vyX57DkrTo0IKYIp8nMO04i5WDFKNBdLWXzsBq8hlNA5Vs3v3CaSTsGDNe77gsB6U9za9ROZ5h.mp4?pkey=AAVgODLVm4qpuRrCHKyoy2HAKa8tQxnz9sIDy65CD1rL1Zioh-ve4TDr7-6IH1WBhpr9-M4CpMZJaFGdjlAgETEEoTHgYtttCbNg-1Oe01m21wUlIBeGfd7R9TsGByQOAVY&tag=1-1732285508-scn-0-04tfflds9p-c9d18a2bb28cc67a&clientCacheKey=3xp5kzrxsfscu4q_b2554a9f&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
20,《种完麦子我就往南走》 文/李武 /诵读/曦怡,"#《种完麦子我就往南走》 # 文/李武 # 
#制作/诵读/曦怡 #",#《种完麦子我就往南走》 | #制作/诵读/曦怡,http://ali2.a.yximgs.com/bs2/ost/MTQ3MzY4MzI1OTkxXzE4NzczNDc3MTc.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/5208413116159331991_814c12e583839657_8734_hlsfsl200hd15.m3u8?pkey=AAUbxiHgtN7wjVWOj6LEwBoKOoyjwjgTNehv2jpeLfudx30tlDi8J9TrnyoyPU1as9VotogdX0HSsd-enAxVgummsTi1Q-lOe95Y94hYDy-O1t5b3fT7vdueAAKS47Vxc3g&tt=hlsfsl200hd15&m3u8ClientCacheKey=2157627c84c08b7fc01db4f5844937f0&ss=vp
21,“种完麦子，我就出发”,“种完麦子，我就出发” #大冰 #旅游 #温暖 #治愈,#大冰 | #旅游 | #温暖 | #治愈,http://ali2.a.yximgs.com/bs2/ost/MTQ3MzMxNTgwMDQ3XzEyMjEyNzc4NTk.m4a,http://v5.oskwai.com/ksc2/5Ipk3ROV7pf9J1ypma6BzY9SqTPYstQuDnW-_Yd0hKNqLjraY3UCIHEGeYU7e79m_tM7p3xpUUsardjpekkCHZPb1osFYxddZbv8dZDg5iWdBam6Ko84n3p7h2hfbVs6.mp4?pkey=AAXcKei4QNf9sflfewoIJ4CAGCKrZTbV5HajAgAHGr1c79r93wo5DihzBNkkxggN_TXO0ChqbNrG1iCjewnq46DqPz-DvhgvIQHxgmEMaTkUU-MPTFd-sLroeJqQHPUSW8Q&tag=1-1732285508-scn-0-7zrcjbb28t-5841514d4e176d9c&clientCacheKey=3xh9pmjfjjfnrxu_15570b6e&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
22,种完麦子就往南走的“麦子奶奶”找到了！愿“麦子奶奶们”圆梦！,种完麦子就往南走的“麦子奶奶”找到了！愿“麦子奶奶们”圆梦！ #只管出发家乡永远在你身后   #麦子奶奶,#只管出发家乡永远在你身后 | #麦子奶奶,,http://v5.oskwai.com/ksc2/JNqh2IWPJdVHMAXkIQ7k-BHh-vdIPaWGOF3mWZXVErsGMCiSDZV0H_RrKpd8EEMZfeWP374HMWk_CDFku-OdZ5AYRV6kcxL2XxS4IxHWw6obufHzzMxz4EUrGkroek_E.mp4?pkey=AAVPYdVourwKUFRLnVVvABSzF95jV2UE5TS0b6ugvjjTuW4tcvfZ0f0dafSD0UpEkIb1UY-WiV-THsO1n5fkJ2pSOHdprv-y-g6IYtcJoCxxUZoVk_KvaIA7gfcRyk3lm_0&tag=1-1732285508-scn-0-sn0yjkqt81-c2e998fe755d2293&clientCacheKey=3xd3yitu8evxzmc_f082443c&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
23,“种完麦子，我就往南走”真的成了故事的开头#麦子阿姨感谢大冰和好心人 ,“种完麦子，我就往南走”真的成了故事的开头#麦子阿姨感谢大冰和好心人 #大冰和网友们温暖了这个冬天,#麦子阿姨感谢大冰和好心人 | #大冰和网友们温暖了这个冬天,http://hw.a.yximgs.com/bs2/ost/MTQ5MDE5NDgzNTEyXzI5NTczMTc3NjQ.m4a,http://v5.oskwai.com/ksc2/BCz1hq0MCHgoVukrJdlp4p0cHxZ2SjvoPD1lwZJ-WTZP6nYeE3TffJQCUw0ApXG210rzM-aANG7m7PBF0psBwZsmszlTCuW8fEsJoARnm7QdhxAHyaruiQfsU8XxB7vO.mp4?pkey=AAW8Kl4B_s9HzfG2XU8Y7HFvQzN6eJrG1HPgv1zFCTZP1c4xBWiuwm7or1lPnhxTphOD1vZrPuA0ctnrt8RTfKGX0LjyYrMF9DTQkXPbqj6f8RkqIvQTcBCr1CYw3R54qnU&tag=1-1732285514-scn-0-ywhrlqs6ti-d7a441159ef001cf&clientCacheKey=3x5jj4gmiv7y3te_1774aa50&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
24,种完麦子，我就往南走……,种完麦子，我就往南走……,,http://hw.a.yximgs.com/bs2/ost/MTQ3NjAwMjMxMzY4XzQ0MjUzMjI5OTc.m4a,http://v5.oskwai.com/ksc2/_E5s5A0zDANaN6BEdqLJhihifC2BM6EanRytOisVW3aECsuEM_4I5WwqVzyGZMDkR_di946cbcxRlKXs6QU5oy9MV4NBrkWftmDRLvmhV-2wh6E2-LrFFjsxW15Hc4_6.mp4?pkey=AAUWxR-I3H1hc_nzZiuVEW3MVJpCKTEiV-qKJIoATm2UdjtEj7pvntFXeorujc0OvckIYr5vV0oJwaPFDVAwkWRl0uyRxMkyeDk7PaE3O0B7HIbV_wdmoj7rCIsPRYoypYw&tag=1-1732285514-scn-0-7j8vtqjqmm-2b154299b35e27fe&clientCacheKey=3xx2cewkqcqtdji_25c911ae&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
25,#种完麦子我就往南走 ,麦子阿姨终于圆梦西双版纳，这一次她得到了想要的自由 #麦子阿姨 #大冰 #种完麦子我就往南走,#麦子阿姨 | #大冰 | #种完麦子我就往南走,http://ali2.a.yximgs.com/bs2/ost/MTQ4NjYyMTc0MzY4XzE2NDEzMzcxNzk.m4a,http://v5.oskwai.com/ksc2/ljMQsbu-cSxxk_0-HoZHsUpBQ7L4n_eN011i3GS5D0Cgvt2IwX0bzNmXndpkJiHQCxmcTyAuhSZkHTPWSPpWjsOpaOsQkiBgZHveFaeRxZmSgWqbXAyG6EEbnNIUZUQV.mp4?pkey=AAW9Mkv4vqxHMAKjG3oZ8PN0fYcx5SO1RzCqPYjA17Q3r892rPfehgfECf4ho1Ig4U7sQmUwmU0Nq5WmAx3ddx88SajPSrk3g154A3Fcydg6JJHcivDn2gP5oMidY4jqRFw&tag=1-1732285514-scn-0-aiym0rrwws-a19158333f0da605&clientCacheKey=3xjawbebq5y7bhs_ae7e4cf9&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
