index,pureTitle,caption,tagList,audioUrl,videoUrl
17,大家千万不要放过他们啊！！~~ #卫生巾 #塌房 #背刺 #快成长计划 #年轻影画创作之星,大家千万不要放过他们啊！！~~ #卫生巾 #塌房 #背刺 #快成长计划 #年轻影画创作之星,#卫生巾 | #塌房 | #背刺 | #快成长计划 | #年轻影画创作之星,http://hw.a.yximgs.com/bs2/ost/MTQ5MTg1MTQ0NzA0XzQzMDIzMjA5ODE.m4a,http://v5.oskwai.com/ksc2/rP40mwV3EGbFCPQ0jfdYoPaDzqEVCDJ7IKlC0j7ro9GAkNMIWZBDGfbCreUEfuJk-SBQ7mWV167M5Ehsbh47ztX1iZB54uFzBmufE6azlHIbRD1OfhhTu0m7ghgopapb.mp4?pkey=AAXWgQiVA62QFWM6hhOkDy8aemrY53IEVK_ejS27B3BA-Y-eXAwng-4uyv4Uun7JADmrT2-xJwmjLPqZBI6SFp1QehFYhy6TRmC1aRZ5jhBFHysYJKH--oI1UU36Qs77WHI&tag=1-1732285099-scn-0-vvpbxtaywg-92a8c63b5b651539&clientCacheKey=3xi6pt8hq5zk3xg_c356daac&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
18,卫生巾到底是招惹谁了呀？怎么又塌房了呢,卫生巾到底是招惹谁了呀？怎么又塌房了呢,,http://ali2.a.yximgs.com/bs2/ost/MTI4ODg5NDQ1MzIwXzM4MzU0MzY3ODc.m4a,http://v5.oskwai.com/ksc2/Z7rmrvOn5EXbGowPVGhEDz25_LLwmCY13-1zGPrASJo2Nlw8P98s0Q7Mi2G1K9HwREZRXFKPmqusSlIYyuqq6f2WlhQa0kzIw-6YvSbjtHPlzY-OfPf5rinTOZ6EJIbv.mp4?pkey=AAVQf27e9PXYtW5bbserhNMI07NmoKC6hPVjOwJGYUYKxNEC_kNV4j3_yf-0-BvtL0P8NRf7UnVpzaFRwALgsVjvmzGk34-sCpaQOpYopJWEHap4gyFXVhw_Lz4bdWaIEzg&tag=1-1732285099-scn-0-glfbqov0fg-a9c294ebeb8cf619&clientCacheKey=3xj8tmjrbxfeygs_5f4ef642&di=6766caa1&bp=10121&tt=sl200hd15&ss=vp
19,第18集 | 今天女巫带你揭秘卫生巾内幕 #揭秘    #卫生巾  ,第18集｜今天女巫带你揭秘卫生巾内幕  #寻找1000位科普达人  #卫生巾,#寻找1000位科普达人 | #卫生巾,http://ali2.a.yximgs.com/bs2/ost/MzE0MzAxNDI1OTVfMTk1MjgxMDIzNQ.m4a,http://v5.oskwai.com/ksc2/8BZc2F8PjvgdQHDUmcSbYuI-7sCuAbKuavaVljG6UiFDu9b42vAJtCcGq9IpOvZpIT_SfejIv-h3QEFTjME3oiuWf3TxeSU3sykUvu5t4s2wBBw39Ap2-fs2LEyX9CxfozD9RVErKYMraC_gVcdXeS5rMIflGV7ftJhWSqK4YaKjWs4UWvGLvJATTDpgZaun.mp4?pkey=AAUIjbgKWDEH6heScbZznZGTUXTghjMIfwTdAY4LY4fO7JIMD_aGlLh6tXDnh650uIUP0Fhj675VexqdtIurOoXD-VvvukrU99kOjFBfUsvczgIcisk-xZE0TEjivrFE500&tag=1-1732285099-scn-0-r8vxpbv877-44d638809fc1183d&clientCacheKey=3xgcs9ijfh8diyc_swft.mp4&di=6766caa1&bp=10121&tt=swft&ss=vp
20,卫生巾持续塌房，真的细思极恐,卫生巾持续塌房，真的细思极恐 #卫生巾 #卫生巾塌房  #卫生巾塌房标准 ,#卫生巾 | #卫生巾塌房 | #卫生巾塌房标准,http://hw.a.yximgs.com/bs2/ost/MTQ5MjUzMjc5MTIzXzIzNTUwMDkwMTg.m4a,http://v5.oskwai.com/ksc2/XZAniQDGrT6jYNEDvCiZCF3k3kMfNXAPrZ7yodT2SmJxUhzKpQJUDNIYzLPYFgZU16BySLeOEKipFIH3D4FNfnUmfpMTDSrcadhmwmfNZRL8fKkdegVN28qmFMn74d-p.mp4?pkey=AAVTCpt-2a57foCd_IfEASJNUqg_V2qkESK6orMFceFEzL7LlO7uT8h9-35hE0dt246cEx7-NbOrqdIrMfaC3lVg35A0XSXv4YLcoU15h9mebbk8yWXHHNhv2ZUjxrGRV9g&tag=1-1732285099-scn-0-n9umwaw5dq-800db1fec1233eb6&clientCacheKey=3xj4fnmhv8guq2k_13245fd6&di=6766caa1&bp=10121&tt=v6HighV5&ss=vp
21,#卫生巾 #姨妈巾 #塌房 #娱乐评价大赏 ,#卫生巾 #姨妈巾 #塌房 #娱乐评价大赏,#卫生巾 | #姨妈巾 | #塌房 | #娱乐评价大赏,http://ali2.a.yximgs.com/bs2/ost/MTQ5MDQwNTIxMTg5XzU3NDkyNTc3Mg.m4a,http://v5.oskwai.com/ksc2/XvwMOQlrpmwk6BL88JaV-QdHconab1zrBRfERZxAKbwaP5yOS39O0YCEbR99k7JIgRwNi85Q5WzLWHjki2d9z9-V71v3uKULKWMhqa_hV9J609X67sBjxISL1ifEZ8dN.mp4?pkey=AAVmruKMNOYXe9wVRvqqpdkuBy4xBW-TKv9IsDtarBIK-XGMo3JYKQe36krClmmSPzPGG4cMYeUAqvagXn1Sw4WWSFevvuWZdyZvBeh8DovrxBRFUjNSJMkEF3olrP-zx70&tag=1-1732285093-scn-0-onfitngki6-f2df10319ad6bdb7&clientCacheKey=3x4egcauqem8jjk_77baa211&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
22,测测没事，就放心了 #卫生巾 #卫生巾塌房 #辛巴绵密吗 #卫生巾事件 ,测测没事，就放心了 #卫生巾 #卫生巾塌房 #辛巴绵密吗 #卫生巾事件,#卫生巾 | #卫生巾塌房 | #辛巴绵密吗 | #卫生巾事件,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjY4MzI2Mzg2XzEwMTI4ODkwNA.m4a,http://v1.oskwai.com/ksc2/I89akYvqGPpAnV0krarDsV3RkLjVQc7l6Y5VL1N9y6I2Wz13fO1daDqBWL8aWWEe7LvVwsTFBzj6ue0tMDSmeiu3u0sdrMJZk7ehM7wodSvid3xzW3NGvaS3LCJLxvE3.mp4?pkey=AAUP2-3Xca6J8fUK-ExvNTsnRocRbUFqKi5EwnAA7RU8ApapAO5CCY-qxPf9QaGmzBcnqFQEfYdsman9MU1We51AEHmJ4Et1ND47sxvVU-YET57La0GeuWaLonlAovDXxkg&tag=1-1732285093-scn-0-r8ijkxqeb8-a9e34677e57251a3&type=hot&clientCacheKey=3xame54sv7bgxvk_3ae27950&di=6766caa1&bp=10121&tt=v6UltraHQv7&ss=vp
23,过期13年卫生巾再出售，打假博主怒揭内幕，事情曝光后遭人威胁,过期13年卫生巾再出售，打假博主怒揭内幕，事情曝光后遭人威胁,,http://ali2.a.yximgs.com/bs2/ost/MTQxNTg1Mjc3NDAzXzMwMTU1NDM1MjQ.m4a,http://v5.oskwai.com/ksc2/uAlnmkjAWUWYymW5lsNgi-S9tpEbdoXvKl8SuHK7RMHztTW8EKxs11GkT_wcdotpSmCLU206vtRhLowgetXWPiGtryfaiGBPDU0feFzcolikKRLQf1i4-iiW0_ca0b3DN2jhwO2z-4wa8R5onUe9YQ.mp4?pkey=AAUPHGpemiIC8oizCwvfGJo77Uykiuhj2NCSvDeY1f8hXqrFUGMucPtkq7xalHSKLF3474DHhMDIyI1GnhEzyF315GJTQabt6p_sL6SMsdfuIXkgAt2KrLQzCmKtkltSG44&tag=1-1732285093-scn-0-mpakm04odn-5e8c0ae444fced22&clientCacheKey=3x36783t4b9mvbu_c0b9625d&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
24,这些姨妈巾真的会害了你！#卫生巾 ,是女生就进来看！这些姨妈巾真的会害了你！ #女生必看  #姨妈巾  #女性安全  #卫生巾,#女生必看 | #姨妈巾 | #女性安全 | #卫生巾,http://ali2.a.yximgs.com/bs2/ost/MTQ3NDExODA2NTcyXzQyMzQ0MjEzMzU.m4a,http://v5.oskwai.com/ksc2/uDFsO_dDC6X9ST5bX-Gx4lbrsf95CLb2S_K7iUyx-Vd615hNQCi8QgGNpNb95IypYwR2ZU9KDmmL7Vi4QsuoSMgiIQoAOZ5lQd9hpbkTUbCAla30nzHnt7QrB3_y8U_0.mp4?pkey=AAVcQRenpavBkfVBSsKQWL_3uCIebThUFBCTZup7u1iOQdYty8GiUTxI7TrwzfWHQcBGBTKlYTjkrN1BRpCwy4p5XqwcZ4Rom5ai2NtghvuyRj7s3d3mmDzYVZiqIBV5z-4&tag=1-1732285093-scn-0-gz2djhin1d-bfdf21b217e6cec2&clientCacheKey=3x6zw7pbcsv8rbg_4e1b4ff8&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
25,卫生巾“塌房”：女性主义消费的反噬 ,卫生巾“塌房”：女性主义消费的反噬 ,,,http://v5-vod.kwaicdn.com/bs3/video-hls/5231494064047313044_4ba644c4414e4782_8418_hlsfsl200hd15.m3u8?pkey=AAXZaDuaE1gkkLa2ANnbOnFFB1NcUsEhl6cZVCWZGf973-SUV5EjusPzpKEEeuvvJFIOOE614DBLNo7B3l2lJA03GATNGPLod3ekcj9bqCYOfqRIn0SqBnXaebMvN9MK0BM&tt=hlsfsl200hd15&m3u8ClientCacheKey=8f9285e745a3f7a9d220be0fe4aa29fe&ss=vp
26,万万没想到，在我国卫生巾都塌房了，网友发现卫生巾里出现虫卵等，经检测各大品牌卫生巾均出现长度宽度厚度等质量不达标问题,万万没想到，在我国卫生巾都塌房了，网友发现卫生巾里出现虫卵等，经检测各大品牌卫生巾均出现长度宽度厚度等质量不达标问题#姨妈巾都塌房了 #卫生巾质量出现大面积塌房,#姨妈巾都塌房了 | #卫生巾质量出现大面积塌房,http://hw.a.yximgs.com/bs2/ost/MTQ5MjI0NjEwMDUyXzEyNTQxOTE5OQ.m4a,http://v5.oskwai.com/ksc2/yl052ZSoZSquolir2cAF-Jbnl_5dRj3HJAHPAwnDxpiShjcS6_usYJm-XNzc1XFAoAZUuHNi314gFqlHKTTAJJ7KD4na1ymeXckW-QTLlm5x5UPb0gqb_74tqzM_7He0.mp4?pkey=AAXHhf8SZaS__NZleOVoCPhy828LqjIWjB5R12X_VSBG-41UjpQSlAQEPB_M7GvFN_bQIKNKRfE5rTx-ioErYVP4KIEibWpFOwF5QsQRY0cxf_ywF76VVpkrM-NexPxZcMs&tag=1-1732285092-scn-0-0fy7yikinl-f0ee5ba0b4a0bfa4&clientCacheKey=3xcuxtjiddgax6g_c6a239ae&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
