index,pureTitle,caption,tagList,audioUrl,videoUrl
14,瓦格纳一剑封喉准绝杀，湖人主场不败金身被破。,第2集｜浓眉最后时刻罚球4中1，瓦格纳一剑封喉准绝杀，湖人主场不败金身被破。 #发NBA视频瓜分现金 #NBA最前线 #体育看不停 #村ba广东站 @快手热点(O40300129),#发NBA视频瓜分现金 | #NBA最前线 | #体育看不停 | #村ba广东站,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjU3MDgxNDQyXzkyMTY2NDkwMQ.m4a,http://v5.oskwai.com/ksc2/FshnP34eCfzWd-eROu9SNxehEfSc1flqhNgqXHVekgcLTmAO14kIGsqxCuM-RWRZt4Qh-HUe-lKBBFOMlzLBYcmUnw0_SgNkp12jC_5Th8lnac0BCINfLx9RMBDqMa_U.mp4?pkey=AAXBJI_J5uzyXnReomSCUtuQuRAi0V-hqUghP6lvEGy_IxDohk4mNe9Y4te3Mpw81n2d_ud21MYS-wA-KmLJVGUD1_467OfJIaWysQY_Jjwh15NrcVpPmj8ZDyp4UmZQJtA&tag=1-1732282192-scn-0-xy0hh1ajms-9481a23d64e57d4a&clientCacheKey=3x54zyuncd6wcwk_f0377fac&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
15,被绝杀是什么鬼啊啊啊啊啊#湖人被魔术绝杀 ,我真的……我上早八，被绝杀是什么鬼啊啊啊啊啊，打一个背靠背的魔术啊，烂完 #詹姆斯 #湖人被魔术绝杀 #瓦格纳,#詹姆斯 | #湖人被魔术绝杀 | #瓦格纳,,
16,快船为湖人做嫁衣湖人却惨遭魔术绝杀,快船为湖人做嫁衣湖人却惨遭魔术绝杀#哈登 #NBA #发NBA视频瓜分现金,#哈登 | #NBA | #发NBA视频瓜分现金,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjUwNjAxODUxXzM1NTcxMzE0MjM.m4a,http://v5.oskwai.com/ksc2/PhSgnIKlP7N9zuPBsUQbn-nmhs-m4E-IXKgIoyTyNGXlEDwUpPtJRhPKIqY46sE2nR1x7MHO_cpajZIfykctHhc3M2r-N4GcX7WfgEtO5BTYOrfMLDfhVjJrtDVg4Qoo.mp4?pkey=AAUZryYNIUrwPYqvJ8SmA1V2xIi6epwOr7vO9N2qvvcSm6kDnd5WJKhOimIQ4GIOnxlHArRzlDgEmT5puQVn1b3BxwSlB80st6JFMcZP7julZahQ8segELwMt80bpNSPCSk&tag=1-1732282192-scn-0-bxrxahecgn-ba0b957163c747d2&clientCacheKey=3xs7srg376kaj6c_24cebf40&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
17,#发NBA视频瓜分现金 #魔术vs湖人 #魔术绝杀湖人 浓眉哥关键时刻罚球4罚1中，瓦格纳三分绝杀湖人,#发NBA视频瓜分现金 #魔术vs湖人 #魔术绝杀湖人 浓眉哥关键时刻罚球4罚1中，瓦格纳三分绝杀湖人,#发NBA视频瓜分现金 | #魔术vs湖人 | #魔术绝杀湖人,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjQ4NjIxODc0XzI2NTgzNDkxNjU.m4a,http://v5.oskwai.com/ksc2/b-9aw4Hb3EsV5SmPbiCM-X2hKNB9_pMQMNrndmhkncY55bjJa-go1Az6gEBoWqipw3pCiPSOGsjHWWaqbpGU33nrtuiXy4BRwkvXcQpe7OZZEW35yBXi7-bqVvoDpk_7.mp4?pkey=AAUqnLa-fngpJcWdxuCpVVdsr5bR5z4-eBfolJRNtBdafdd3JNW3cZRJcgncRNSciuoWIGgdIPAin8c1GmiXAAp6D21GqaCIT_g8X_a4ZFk5nVvhKZ-cQ7SL5CnQjfpIt08&tag=1-1732282192-scn-0-um2ywfeg6b-fff37965077cd18e&clientCacheKey=3xghnp593g6vvpa_adbb2ed7&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
18,#瓦格纳三分绝杀湖人 #瓦格纳遭魔术全员泼水 #魔术绝杀湖人,洛杉矶客队更衣室水太少啊，咋没见人用桶泼啊（手动狗头） #瓦格纳三分绝杀湖人 #瓦格纳遭魔术全员泼水 #魔术绝杀湖人,#瓦格纳三分绝杀湖人 | #瓦格纳遭魔术全员泼水 | #魔术绝杀湖人,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjUzMDA3ODEyXzE5NDE3MzMyMTc.m4a,http://v5.oskwai.com/ksc2/0DbAFZY-B_nyanypcTjtjTPWyE6hNxOJp-8dCP6ayluHGxBbOkqYA0CgPRU2E6d779sanCyXIy2byFFM6h1O5-zDpBVKA12t_mTS54luCAHmVif-T8UkQ6KY45n8rZht.mp4?pkey=AAWmPU6UkCmgwvMG3QAUhcFAiPBu-s47b75QeeO5CkQN7X7yI2WQcG46g8yziVOZm4gdz245X_XIefhOzu7uAgFtDD6QgSj7Kd4t-zfgIENZxrwCksb_P3SU9lYpjKKsDu4&tag=1-1732282173-scn-0-9yobwuqqzt-1b06f304098ac873&clientCacheKey=3x84ae4pqdshiaa_c22d8e63&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
19,小瓦格纳加长不讲理三分绝杀湖人！,小瓦格纳加长不讲理三分绝杀湖人！ #发NBA视频瓜分现金  #NBA最前线  #体育看不停  #小瓦格纳三分绝杀 ,#发NBA视频瓜分现金 | #NBA最前线 | #体育看不停 | #小瓦格纳三分绝杀,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjUyOTg0NzQ2Xzk2MTk2OTUyMQ.m4a,http://v5.oskwai.com/ksc2/8foLvtUJ72sYCVax8Qs0iv9lbZEz0ioC8eXVMmJyeRnBrJvAXpDApqixEWA2EqHf8p8XKTvKOqshnhJKIcMvCLGbR6NPR-HicbnlWtH5y73yWCnNKWpTCBxDbR7ZOhzf.mp4?pkey=AAX6vHNTUZgl7TeXpRIzmP9-Z1hvPcbb3jZp8DWc77jKsCq_MVRka4VEn4qU1KFMfgdgQ6X3Rz7e36EZSh2mRksMcmcOrMaXgy8mBUA327e5NvDkX9wJEeE8Vyb52Lr1d9g&tag=1-1732282173-scn-0-ei3tpiguky-9f06416663dc9d57&clientCacheKey=3x92w5sic828fju_68bcb925&di=6766caa1&bp=10121&tt=v6HighHQVH&ss=vp
20,浓眉罚球不中，湖人被魔术三分绝杀，六连胜终结,浓眉罚球不中，湖人被魔术三分绝杀，六连胜终结 #发篮球视频分现金 #NBA前线报道团 #发NBA视频瓜分现金,#发篮球视频分现金 | #NBA前线报道团 | #发NBA视频瓜分现金,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjY2OTY4Nzg4XzYyOTU3OTU1MQ.m4a,http://v1.oskwai.com/ksc2/K-hsc0SfRlGwYoiKLtEWULdjVEedxWeB6gWCUBYqIqOV0ZjbmkF12DOpZpAFCeIkQfW0ubcSY4nUx4Z0vSNumPlwinRvLY_9X4xnA6twpfafkLGX7Df7iIXAaTaQc9kB.mp4?pkey=AAVNj2oN3FD7eO_dQ_4raqlew6e6yrYojR76kEwC-spXpg3d6UtjuDxql6ha9-46jsFxMugAYdVGg7pmX3__laOB1TpkW8es8VQ8w8EcTeLXSSFMExwVBs1OvN5YtHvHGok&tag=1-1732282173-scn-0-hmhh9znihb-552c8318a68beeda&type=hot&clientCacheKey=3xhjaaj8nny47qk_dfc6ed00&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
21,湖人6连胜被终结，小瓦格纳最后时刻三分准绝杀湖人,湖人6连胜被终结，小瓦格纳最后时刻三分准绝杀湖人，老詹空砍31分10板7助的准三双数据，浓眉攻防一体空砍39分9板2助3帽的数据，克内克特延续上场手感砍下17分4板1助，小瓦格纳全场爆砍37分6板11助4断的全面数据，萨哥斯攻防一体砍下23分5板5助2断2帽的数据，詹眉组合空砍70分，最终，湖人118-119魔术惨遭绝杀比赛。 #詹姆斯 #浓眉 #克内克特 #湖人6连胜被终结 @快手热点(O40300129) @快手创作者中心(O40300138),#詹姆斯 | #浓眉 | #克内克特 | #湖人6连胜被终结,,http://v1.oskwai.com/ksc2/vDWUjlIFXEn6c9iMXgZTxSWYnQUoiCLp-QVp8oM_ctPMlKMaGj1j7ahCeOA8Ip9MABCw8RltHI00iAuH2LjEiRNnvvYpalEekPdHl9fWo1nCaKWUkftr3m_TmSOSpOa3.mp4?pkey=AAWysrYuirGH3ne3OzzlMxkg3gqY6Ma9F7hcBFdeA9DjC4WdqmZiRM1vxZ2bpgzJIqPbX636jmka4iaHKnZFu3ViLw168ktCjUCeFU-or4S1iBr1Nv9pf7hSt83dNedq00k&tag=1-1732282173-scn-0-e3yrsvtetk-324010290d8cd545&type=hot&clientCacheKey=3xbintgss7yuzee_d9f82bcd&di=6766caa1&bp=10121&tt=v6HighHQVH&ss=vp
22,魔术终结湖人六连胜！浓眉最后时刻4罚1中，这几年浓眉关键罚球盖湖人丢了不少比赛。,魔术终结湖人六连胜！浓眉最后时刻4罚1中，这几年浓眉关键罚球盖湖人丢了不少比赛。 #发NBA视频瓜分现金 #NBA最前线 #体育看不停 #村ba广东站 @快手热点(O40300129),#发NBA视频瓜分现金 | #NBA最前线 | #体育看不停 | #村ba广东站,http://hw.a.yximgs.com/bs2/ost/MTQ5MjQ5MTg3NDA4XzkyMTY2NDkwMQ.m4a,http://v5.oskwai.com/ksc2/_9Yoq1VkLRcLi5Ns7h3BK9oTxIjtPhyzze2A9BXrJMjeQrJpUy-h97XfujuqIHnvyj3QAd7AcFuuqOTIITMBMfTp8Cb0TrH_iXB42UWwkjDkS5PFB47FOiEV79RYoie1.mp4?pkey=AAUBtlcoWk1dD135gMdcQDaZwc2OjrBeFx_6rT3OFhuOReq8s71H1GnyLnXlvEhwKGMEZbd16vg6e4_h3rK-u5JOrAVr1mJKSqqdIfpR4Whdnvadss_nVKdpsg7bl6npEY8&tag=1-1732282173-scn-0-d4cyh0c5mf-2d8617c0d7277c31&clientCacheKey=3xtvu6x5pkhnxdm_0ee450bb&di=6766caa1&bp=10121&tt=v6HighHQvG&ss=vp
23,小瓦自信三分完成准绝杀魔术险胜湖人。,一剑封喉！浓眉关键时刻两罚不中，小瓦自信三分完成准绝杀魔术险胜湖人。 #发NBA视频瓜分现金 #NBA最前线 #体育看不停 #村ba广东站 @快手热点(O40300129),#发NBA视频瓜分现金 | #NBA最前线 | #体育看不停 | #村ba广东站,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjQ5NDc2MzA1XzkyMTY2NDkwMQ.m4a,http://v5.oskwai.com/ksc2/RSkVGeb-gkcR9tPvbKpCw20D_4VnJpT-UengusYkZWMlL5He9WsvqO_q_KSEOxm3w-RY4xIv02jxzJVPdcCg1CEADOzDK5xxY6SFFItiKARZhHYizJqcIOU_f0BwKtQX.mp4?pkey=AAXKCjFLLH_Taj0pPwuGGHyHSt9F8603O_BbFhby7LQXJFRDsht_ePMzZqauw2dAqmf63Edfq48-STsOTbWABdjNgJ74vHJgc2KFeF3k4vAf9Z8L0nqrrB8N5Gze4yNpNds&tag=1-1732282173-scn-0-4nfnyfg8ru-f9620fb5daa8b1cb&clientCacheKey=3x8czgiv96rn77c_f564318a&di=6766caa1&bp=10121&tt=k30HdHighV4&ss=vp
24,湖人被魔术瓦格纳三分绝杀，浓眉哥两罚不中，输球全责！,湖人被魔术瓦格纳三分绝杀，浓眉哥两罚不中，输球全责！ #魔术绝杀湖人 #发NBA视频瓜分现金,#魔术绝杀湖人 | #发NBA视频瓜分现金,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjUwMjk0NjA3XzI5NDU5Mjk2NDQ.m4a,http://v5.oskwai.com/ksc2/8hALAK7e5F4P7OH6OCs4nYyeJvbIZBnFDIu2PLQ9QT9aQbftVPOXs-iDOsPCs2PYHplNbyLulH9R--FTYhR_YdAX7Bhq36drBXpwVZsDzGVCsSqdngdqOqBtbo80FtQ-.mp4?pkey=AAX8acCfUSeVLwlAwVTWTgrNUbxwwV7Vck816IPdd7dPk6ILtLCVzPn233RCDUfAZ9UT7SHOAd7GmUoh7NlJb4eQvRIzC6r382DvJt0Z-D1sbFGTJgs9TKbfLFYeQxHI6E4&tag=1-1732282173-scn-0-bpesp4hkgi-bd27795ec0e4c673&clientCacheKey=3xgauxyp899ci2q_d182b433&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
25,小瓦格纳37分三分准绝杀，魔术终结湖人六连胜,小瓦格纳37分三分准绝杀，詹眉等关键罚球8中2，魔术终结湖人六连胜 #发NBA视频瓜分现金  #NBA最前线  #快成长计划 ,#发NBA视频瓜分现金 | #NBA最前线 | #快成长计划,http://hw.a.yximgs.com/bs2/ost/MTQ5MjUwMzczMjI1XzMwNDU3NTMzODU.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/5241627166169077113_5483027a3087109f_7823_hlsfk30SlHiHQv7.m3u8?pkey=AAXHuaKvY5maeXLo3umkxqfISdbrFrscuItqD7Hj1JTrfBKYc7u7LfNJU74whhXFWTshtc-XHfShJ5Nxrbzi9N5Gt2n8SnZWK8wRSBBxu_o4Otrie-pi54RCdpLpq7i4mFk&tt=hlsfk30SlHiHQv7&m3u8ClientCacheKey=e1839129fc3eb40f9e223bdcbeb2478d&ss=vp
