index,pureTitle,caption,tagList,audioUrl,videoUrl
10,批图搞热度故意针对妲己网友力挺妲己最终王者亲自下场严查是否属实,批图搞热度故意针对妲己网友力挺妲己最终王者亲自下场严查是否属实 #青春狂欢节 ,#青春狂欢节,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjM4ODIwODU1XzIzODI0OTQwNg.m4a,http://v5.oskwai.com/ksc2/x_9vqWOQE4ikA1vX-_495D_5bZk7Hb0hCAMINR_wQh5bwGfzMvhcSTfT7HJKp4QDPAAj8-TJd3EcnwjRv2AzPLe5bby57QlGgAkS3tBVj6VFdtzqJP-9Z_P9uGOBBcLM.mp4?pkey=AAU7YTiBvG3jupNg186Ih2GdVXIxWvbvaWyyn1xNZOn8b9puNfCRpZ8gLzWDUb9WMoOBTHe3dEhySwJfIBdGr2dLH0LolTn40em8u-8bwcLybqIe8XUHFgyefSq2Jn18Xzo&tag=1-1732284386-scn-0-mjafgu03n4-76f7a30348b4f0b0&clientCacheKey=3xd2b2ykh8ewns4_20872db2&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
11,把妲己针对成0/70确实是过分了 #妲己 #王者荣耀 ,把妲己针对成0/70确实是过分了 #妲己 #王者荣耀,#妲己 | #王者荣耀,http://hw.a.yximgs.com/bs2/ost/MTQ4NzAyNTgxNzk0XzQ4NDU2MzE5MQ.m4a,http://v5.oskwai.com/ksc2/NQWL4cQiFA9A_Gu3P2GqMoHRdqeTECpOxlm9MwWi-OHAlJXwn3pJ6ObveCIiZpqYcxD_SjmDYgBnvdj68SRAfb9jMWR5aAtBM2--qtyCHDrquJzgW1isU2obogQeQ4mV.mp4?pkey=AAVXFyvbsdgCSs6nFxjSzKmySiiCuD7SCYHy3UplpzxGbOd0bnB-HyHlhAm1Xj5_-7ueOBVZvYOhEhe53jy2T1ah8GvVafkg04CcZqdh7_3nFfXs8Q2QsdJcaZUGsq4_YHg&tag=1-1732284386-scn-0-wxm6eeqp1u-d3f542799c5bb4a0&clientCacheKey=3xjhbr38v3872jw_05083bb4&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
12,近期策划们在王者营地对大家关心的许多问题进行了回复，包括妲己重做进度,近期策划们在王者营地对大家关心的许多问题进行了回复，小王为大家整理了本周策划答疑重点信息，包括妲己重做进度、杨戬调整方案进度、稷下学院入口调整等内容，一起先睹为快吧 #策划开麦了 #王者荣耀,#策划开麦了 | #王者荣耀,http://ali2.a.yximgs.com/bs2/ost/MTM2ODMwODgyNjYxXzcwMTQ5MDgzOQ.m4a,http://v5-vod.kwaicdn.com/bs3/video-hls/5246412227397119283_4f0395c6f80b6ce2_43858103737680905_hlsfk30SlHiHQv7.m3u8?pkey=AAV9GZ3NBODQlsPvBmld4Q75wB3M1wgDXGx2Ew4x0A0VsvAtsIyfSV_FFzwO227o0wCRJMAMPEb-7ATa56bYqQgwKVXWjWqozXxXmE_PZ1ghEy7Ny1ngZWggUWpHtFqbhbY&tt=hlsfk30SlHiHQv7&m3u8ClientCacheKey=931f5d71ea9f3966b715cbe65e0c4be3&ss=vp
13,今天我们来开一个官方科技妲己AI机器人，看看它到底值不值得。我入手的是星空妲己，也是给大家的新年福利，我会在评论区抽出一位幸运儿送出去。从现在开始让主人和妲己建立羁绊吧~你可以用嗨芭比来呼唤我，要不现在就试试吧。,坚持原创。新来快手的主播。认识一下，我叫凌凝。 #细节露娜,#细节露娜,http://hw.a.yximgs.com/bs2/ost/NDM5MzgwMDUwNjZfMTQ2MDkxNjczNw.m4a,http://v5.oskwai.com/ksc2/27AFQmEMbioYatazgUUz5JgNt5jhyW5nzRx6a9UjMfLnlO2lmuaZJaS9RnFVoG0f7tZLjL35Ki8bPeP30IkS4B_dvHRNg4gLwgwtWraAVL-ogL0YX8XeV4D1QWdReYqoC21_ePU58Qs70bWLGEVQ9rL1hw2hP8M0FxILTUON8w0UVCPjujsHXnt8QRLxi8EY.mp4?pkey=AAUR19mqxJd3E3GmVOZrXjY7kihrFboDGClBfZJuGxNVeYsmOccvfG3dhw5I8F0PovBd7IIPOPmEKaiepu88SEFl89Y7imWmBOThLOHS41Xpu0mYfo3vwH-C6xLccXn1vAc&tag=1-1732284386-scn-0-5ifgxwsugf-b1c20f1f37b9c41e&clientCacheKey=3xiphsa8wjb3742_swft.mp4&di=6766caa1&bp=10121&tt=swft&ss=vp
14,然后以此事件来引出24号的前瞻直播#王者策划将直播回应举报机制 #王者荣耀 ,这个标题前半部分是说泉水勾人事件，然后以此事件来引出24号的前瞻直播#王者策划将直播回应举报机制 #王者荣耀 #钟馗勾,#王者策划将直播回应举报机制 | #王者荣耀 | #钟馗勾,http://hw.a.yximgs.com/bs2/ost/MTQ5MTgwOTUyNzQ0XzEwMzQyMDk4NzU.m4a,http://v5.oskwai.com/ksc2/8tWjfPToxhijCzJOaCuikpIM89MuEOuwtEqLrP19u2UsDzFZHyeI-g8Nv0UYDDE0iytMFTmt0QFi7pNu-g0XshPQNMWFMmQmoH1T0g1msyxZOIhAcHyzUqLYDCfwEPn1.mp4?pkey=AAWx0a5Uzei38Af7Ct5smniqkWEI1ibefzpdpoikr3hQ17tHKU9XHDG54hr2a45lSzP-5LPmFc3KuHj1c1hEsFYbo-SaVHXBOOYr3FwnKDTX7ry4ZucOrOHyIFi1Plqpy5I&tag=1-1732284386-scn-0-3uvp7s0zk7-544bd0137457a688&clientCacheKey=3xh5662vqjqgd64_8681ff92&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
15,兄弟们，王者出了一件大事儿，小妲己消失失踪了。期待小妲己回归的玩家记得点关注，了解更多王者模。第一种可能性要给妲己出新皮肤，因为小妲己是女生，女生喜欢逛街，那逛着逛着安排两款新皮肤不过分吧，第二种可能性就是即将可能会推出一个新模式或者上线一个新系统，因为大家都知道下个月又要开启新赛季了，所以很有可能是为了下赛季埋下了一个彩蛋。,#荣耀萤火计划,#荣耀萤火计划,http://hw.a.yximgs.com/bs2/ost/ODI0NzUxNDExMjdfMTQ1NTY3NjI0.m4a,http://v5.oskwai.com/ksc2/IWlRVsoWlVbalmZe1Rn3y0_7rurWjMOKe8pVP2YPvcqrMMg9JE1r010Vd0xviNwzcxnsrB0hyXJWQ0edvFpMhsLUpTEej46QHavsfr_vajgExP8GWpHWGeKV3WiqcKwQ0JbsfF_2_pNuhGlto2U4EuQ7lGaxYWON-qNMbgHo-wwfuryIl9fBiz7YgmUHyiVb.mp4?pkey=AAV6G0aZ8DteaKAKK4b6-Zh1-SoO7L-2grSuPFsfkjr91qE2cpkJF9eeuAT3nMJuujqv1AbQiecckP0Hq5yTWCfOvCotSAfBaFdMHVNTqCVLPnTv3Hhrsnj4kD3yQ6zlWhE&tag=1-1732284386-scn-0-udidsh6i4d-253580e46ee7f14e&clientCacheKey=3xu55psdbdyp5sa_uhvnus.mp4&di=6766caa1&bp=10121&tt=uhvnus&ss=vp
16,妲己0杠70事件让小王把杨幂喊来了 #王者策划将直播回应举报机制 ,妲己0杠70事件让小王把杨幂喊来了 #王者策划将直播回应举报机制 #王者荣耀联动名侦探柯南 #王者柯南基德新皮肤 #2024军团杯,#王者策划将直播回应举报机制 | #王者荣耀联动名侦探柯南 | #王者柯南基德新皮肤 | #2024军团杯,http://hw.a.yximgs.com/bs2/ost/MTQ5MTg3Mjg2NTQ2XzE2ODQ2MDY3NDM.m4a,http://v5.oskwai.com/ksc2/jVixH8Gs30pZTLDt-f2qiqvbOMbGdKdpBfOtWo7qSz7-E_Kvky6qByop68divtIBrCAYCLiDImtREXB_ZaQwMyv54bOgiNtNCvxi_3QAA-HT8biXjL-6fUiKQXD8ihch.mp4?pkey=AAXC9fXR1fV_BFH8pDm8sGsrz9F4OvU2hReeovaJzZ6DlzemTdAzcfcHCclqZQbNQrlacLkaqor4ACNs9Zhjwei0DFETZIuq--DualRnXT_jiyWERsGYKtR0NlGumGNtJlQ&tag=1-1732284385-scn-0-s25xf74dik-65278226e1a82827&clientCacheKey=3xdjxcbekb4szqm_c3339cb4&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
17,妲己玩家被针对死了70次，官方都看不下去了#王者策划将直播回应举报机制 ,妲己玩家被针对死了70次，官方都看不下去了，亲自发文挺她 #王者策划将直播回应举报机制 #2024年王者荣耀挑战者杯 #王者荣耀联动名侦探柯南 #王者柯南基德新皮肤,#王者策划将直播回应举报机制 | #2024年王者荣耀挑战者杯 | #王者荣耀联动名侦探柯南 | #王者柯南基德新皮肤,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjEwNTkwMjY0XzQyOTk5NDQ5MA.m4a,http://v5.oskwai.com/ksc2/VejsQ7WfedTo4KV9FqXbJlsei9w3faHcAxVCU9cbbH1mR4HtZLfVKtgBjrDNi10i8IHivwJaUpv2XkHFJ35v2o982zLPAGMnrleB1dkZ66Pj-n0tTOTUieoGqD2Iqr9G.mp4?pkey=AAWSWP5ziFkXJzlImV3DOB4rY8w8qyz4EBg91iRQZ6bvJDumHHSJqfsvgLSu45R_Y33IaSfMLuTTGjEQVmvsVKutaCElQHXn7_n1vFVxL-6N2MtfDHlutHk16g_ZZ0rEbx0&tag=1-1732284385-scn-0-ucnzj7fxmw-d0a4f60cb98ffe02&clientCacheKey=3xgmwqgg9egx8ig_c40fa27d&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
18,很多玩家为妲己发声，王者官方第一时间回应光速处理,很多玩家为妲己发声，王者官方第一时间回应光速处理，星期天将直播优化举报机制 #王者策划将直播回应举报机制 #2024年王者荣耀挑战者杯 #王者荣耀联动名侦探柯南 #王者柯南基德新皮肤,#王者策划将直播回应举报机制 | #2024年王者荣耀挑战者杯 | #王者荣耀联动名侦探柯南 | #王者柯南基德新皮肤,http://hw.a.yximgs.com/bs2/ost/MTQ5MTk0MTYwMzUyXzQyOTk5NDQ5MA.m4a,http://v5.oskwai.com/ksc2/zMZZ8TbTJ2x7ZRa2Jzq-6UwUldquueHC9SkcYv7Y42JBv5_ZYpLMlDuzLMW7EvGViyvVy1pjlPquzUowlW5SG8e3BqO-Ylia9oJUkqh6O3Ufhn5LWT1lMbeDwcNG3509.mp4?pkey=AAVRaFUTsccwr107hxyAdfmfvWmjmD16MWLX_q6G8frr2SfAXQGJhLZofGYctpWMEB4LqcGFhLA8QoAEB6DPKnkRhmpRBVw1O-Wq9yHl2MYphfLbHqOHu0bJjGsNIkcPJR0&tag=1-1732284385-scn-0-zrceblvqf0-6a702d93c94a82bd&clientCacheKey=3xtrdmvqb96rnr9_456bc067&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
19,0-70泉水妲己事件，王者官方亲自下场回应了！11月24日S38赛季版本前瞻即将来袭…,0-70泉水妲己事件，王者官方亲自下场回应了！11月24日S38赛季版本前瞻即将来袭…#王者策划将直播回应举报机制 #妲己霸凌事件 #王者荣耀联动名侦探柯南 #王者柯南基德新皮肤,#王者策划将直播回应举报机制 | #妲己霸凌事件 | #王者荣耀联动名侦探柯南 | #王者柯南基德新皮肤,http://ali2.a.yximgs.com/bs2/ost/MTQ5MTc4OTcxMzU2XzEzNTkxMzE2NA.m4a,http://v5.oskwai.com/ksc2/6QP1oRqX9OwMiaZP8BsHWiVKTa8KCBygRRIm0TkWVTINZqxlEfjwhp7HhtZy21k8Rku3Z1Dm5AsjgopSnaoq2TrW2yrpumYzYjWPWb04Ex1-RmsY44c452NWdCluou8T.mp4?pkey=AAVhIIRza3an59FTgamy7l6dR3XbSU1_V-A3IJrrYW0gQuP8bozm8f8b6O3PZ3XJgMAL0RuWWnF9BDntfqIL4S7xV6Yjow9ZYe1NGCDm5ke-UKYNGoX7jjyqOPdG6qWMRS4&tag=1-1732284385-scn-0-sun4yrusia-7fbb2c8ab2d6db69&clientCacheKey=3xwcpda7ezteyki_ba35970d&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
20,妲己0-70事件小王回应，并在24号晚6点直播讨论三大系统 #王者荣耀联动名侦探柯南  #王者柯南基德新皮肤 ,妲己0-70事件小王回应，并在24号晚6点直播讨论三大系统 #王者荣耀联动名侦探柯南  #王者柯南基德新皮肤 ,#王者荣耀联动名侦探柯南 | #王者柯南基德新皮肤,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjA3MjAyMzA3XzgwNTM5OTE0Nw.m4a,http://v5.oskwai.com/ksc2/7diZX0vYgs2Z2kD9hXnRUj0Bp1EMSDLe6zjA24EKfyG4_9Pdktw8SkzkjgNpDmdxk3iqc0zT6vMGP0HpjrkQf-BfJFpGanE8IpR3tOTxMem1IAFpbPGJkqMTwXXQZxja.mp4?pkey=AAWe_Hd-2BZBAo2SP8YoeZ8Tgl6_BCI9QlxHsVecqxorRmM6Pmx7ZZTMh1tMbwXvhqUaqHQIdaAYTkeEfWoqEup_UixPg8fUVEkMDfOJzDp5XZb47VUI_It85cu-uUwiBvQ&tag=1-1732284385-scn-0-tv0qeac8ey-ab3001512766d7be&clientCacheKey=3xcj8yqdjacpdy9_c91fbd3d&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
21,那位折磨妲己70多回的博主，就在刚刚被官方给制裁了 #王者荣耀 ,那位折磨妲己70多回的博主，就在刚刚被官方给制裁了 #王者荣耀 #内容启发搜索,#王者荣耀 | #内容启发搜索,http://hw.a.yximgs.com/bs2/ost/MTQ5MjE0MjA0NTMzXzE4MzQ5MjU1ODE.m4a,http://v5.oskwai.com/ksc2/T6k0NSt5Qj_L7N82r9iniPWAg4RDoX78SSgr8OokLSELyde8aMSDDgNkSmBJW-QElaCejmnZTKiLLPx0YtATQsWnKZROCjEe9obvUeotUyMWojCR1oY5wxk3KxxXmN-7.mp4?pkey=AAUoDizALDdmzwsv9AZfojQ9_OmvTT4cBnOwcZOEPfdjvX9h9D7xpPqWYkR5fvQJ1utLRXorwAGCA2UbnTUgFUEFxPhmm6hB27pFU7h5uATzyRb4KMbrYx0BebOEZUU92i0&tag=1-1732284385-scn-0-gqcat0nadx-1b7d8ce2cf8ba6c3&clientCacheKey=3xxb29j4jwyhs9e_5af92137&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
22,0杠70妲己 4月份发生的事情 策划终于要回应了 隔壁就发生过这种事情 给的绝版皮肤 不知道这次王者荣耀会给这位受害者什么 补偿 期待本周日18点策划的回应,0杠70妲己 4月份发生的事情 策划终于要回应了 隔壁就发生过这种事情 给的绝版皮肤 不知道这次王者荣耀会给这位受害者什么 补偿 期待本周日18点策划的回应 #王者策划将直播回应举报机制 #2024KPL年度总决赛  #快成长计划 #王者柯南基德新皮肤,#王者策划将直播回应举报机制 | #2024KPL年度总决赛 | #快成长计划 | #王者柯南基德新皮肤,http://ali2.a.yximgs.com/bs2/ost/MTQ5MTkyMzY1OTI1XzIxODQ5NzQ4Mzc.m4a,http://v5.oskwai.com/ksc2/PcM9bq6RjAqfIqUrI0Ix3hd0mQbqoVKjYlUTnsiCHUFxWayJRpxfPYqUpKnVLh6A0np8gnyVZI9yi-X_2acK40yEsytbk_zWA6YC7lJvYF0L4izk2pbrxofjva3H43tw.mp4?pkey=AAXgpEct_cr9z2BL8j281-uOaZoqTN2vVs9Fsv75ZHKnvLEo7Xw8D-8DnyDhEsI_ZKeYrVwfZou-6t6ra422rOINTu8EZbNGSAKQ6bpNTQvnTLaixDQZ9aYba3mrv7NyIEY&tag=1-1732284385-scn-0-oppggbvxep-40fdf51ba021a812&clientCacheKey=3xb23brp6jfqi94_9b37dfbf&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
23,策划回应妲己进化妖狐形态！#王者荣耀 ,策划回应妲己进化妖狐形态！形象海报曝光！  #妲己 #王者荣耀,#妲己 | #王者荣耀,http://hw.a.yximgs.com/bs2/ost/MTM2NTM3MzkyNjI3XzQ1Mjc5OTQ4MQ.m4a,http://v5.oskwai.com/ksc2/JL8obQY89slP9hyVc_jOlQJPoHb43v36kS2xd7RQ7Aex49KO36gr4fKMTsj4Lg7lyVd3ZMNSfpUrS8RVnM6wQiRQlDhoY3e-pA5CSge2k88o2-qjkM9zYwfKj6yDTdjTOHRPTmywFBaZHdj1WB9cwA.mp4?pkey=AAW_eKwBUGgmImGOeF8aN0UzMbLJHI4z1j3aFSVFsSVLznm_a31mr1jcO_w3wGvm8zGUA2KpTSM49CaKxSwKKTNHz21fwu6xshzawoF_ua9hu4Q_m-8Mxy2jcKwq5hA5Pqs&tag=1-1732284385-scn-0-jc61eqe02t-3fe7dfdbebadfeb1&clientCacheKey=3xckhiwpywnjzyu_9ad783d2&di=6766caa1&bp=10121&tt=v6UltraHQv8&ss=vp
