index,pureTitle,caption,tagList,audioUrl,videoUrl
10,中巴友谊！巴铁兄弟！,中巴友谊！巴铁兄弟！  #中国加油,#中国加油,,http://v5.oskwai.com/ksc2/0zD69E0LOf3PEJ3mtn-IhznD_i-eflnJnslbofOEbEk7BrqWx6yOreT_CHIxek5FdMxl5gUWdm3TYpkdX-KY5SmbQcRDgBVk2kfMQMh6uK9oYJlubPpePVleHsyGswPH-MBXhOIVNaZrL15fP4zBegH64qh-YjJex0SgG9ejjNyamYULq0jvVeMOPmvWuNPT.mp4?pkey=AAXBKyMHeJ0moE_i5puycsQ0EWuYw1bX6o-mOFJeSYjq4HUYB-rihmzOYh2ZUn0yfqaGqa7TZKqBlzo1OqWkK8D0FgYrhGZ8-A_TysosES2LmQgpBxftoWiB7jj4WzLpOUM&tag=1-1732283113-scn-0-b9u5so53r7-579d9c4608c2e6aa&clientCacheKey=3xvbsx6imuesftu_swft.mp4&di=6766caa1&bp=10121&tt=swft&ss=vp
11,突然唱响 #老歌 《 #同一首歌 》感动全场,高铁候车大厅，突然唱响 #老歌 《 #同一首歌 》感动全场，满满儿时记忆,#老歌 | #同一首歌,http://ali2.a.yximgs.com/bs2/ost/MTAwMDUyMjA2ODg0XzE2OTI3OTQ2OTc.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/5210946343469020983_hlsfvnush3.m3u8?pkey=AAWcqiKM-_kx7PP3ay6X0BHiSSiI-BDaMZRulkysQ5zdkes3_feINaTGJFh5rfw2bfaiIFsR_aAj8uwe7tzxBXoaB5UKRheVsFzX2AWZPA-zXhKHwhfE3yuAjvWf2UDr1cg&tt=hlsfvnush3&m3u8ClientCacheKey=c6e176e0222f3b38986f799edc75f4d1&ss=vp
12,卡哥跟小土豆今天唱中巴友谊歌。你们学会了吗？双击关注支持巴铁没毛病,"卡哥跟小土豆今天唱中巴友谊歌。你们学会了吗？
双击关注支持巴铁没毛病
  #感谢每位家人的双关注评论666 #中巴友谊长存",#感谢每位家人的双关注评论666 | #中巴友谊长存,http://ali2.a.yximgs.com/bs2/ost/NTMyMTg2MjAwMzBfMTQ2MzY5MDAyMg.m4a,http://v5.oskwai.com/ksc2/fW_qHbhoyX0gxN0G6IZGGl98LhpMv3p2dq42V9UvEvldWEuSLFTR7oxJ0t-VSMeW04oJlingiwGcFACPt7wqPtC_DEdob2BS34khhH5wIaV3AlvwTh3bMrhF93ReywdcMBBJTh-CdM5vjbP6mqtHGh9wmB1-NktaicEHjyoVn9WtiS2_AgAWuNfFr040oGZ_.mp4?pkey=AAW_nq_kPh65HNLZu_8kx10xVksrXmYVncHQlZNjYPhmMf8377e_qvO9ZVDU8IBaJ9KtN-bnhVZEh26KKI_vohocliseDmMbCmR1hfQ1Eo1uFhvgv_uv-WOYFhqr46hdh0s&tag=1-1732283111-scn-0-ixexurqp19-c44305a8ade24c3c&clientCacheKey=3xw3a2e7wtm82dk_swft.mp4&di=6766caa1&bp=10121&tt=swft&ss=vp
13,吉克隽逸献唱《情深谊长》，音色美到让人想哭|精彩音乐汇,吉克隽逸献唱《情深谊长》，音色美到让人想哭|精彩音乐汇,,http://ali2.a.yximgs.com/bs2/ost/NDMwODIxODIxOTdfMjEzMzA5NDc1OQ.m4a,http://v5.oskwai.com/ksc2/UGyoxmey23gY-LdVH0xMWDNtp6IFW2ujzOAUD9y0Iuoe-gCDJJXaRaFzrXiWrEWeBSC7faV4NpDWCHWBvtUJuvMKNKoxR4mf-LUSWac8KN7LqmxU6sTLa0P5C6OV09O44b_2aJPc-X9_RE-ZOP9gztOQk_rAbyAeQ5AOqtrDmhudOx84rDHaOfTxes100nMv.mp4?pkey=AAV_zQj9v71Wav84SWyKgIGR6-7lkxs9teOOuMHUk64_quBa69sd8LMkXU8jwLKRCUk5HASFdUjtkMitPpgrtMhpeB4sY8h-x0alP9anhXmyB2sYo4RYLsz0jIpvy7iTe0A&tag=1-1732283112-scn-0-ctoftjv32c-af0b1c9f0e5d942d&clientCacheKey=3xfumrdmhj88t5g_swft.mp4&di=6766caa1&bp=10121&tt=swft&ss=vp
14,第4集 | 💚好喜欢 信我 连听三遍你会循环🔁的,第4集｜💚好喜欢 信我 连听三遍你会循环🔁的,,http://ali2.a.yximgs.com/bs2/ost/NzMwNTM1NDc2MTNfMTE0MjE5MTk1.m4a,http://v5.oskwai.com/ksc2/1LnxhEXg2BhgB_d6nyOm-BF8jJ93MdnI80Yv5V6HDl-c9QaH8uo7xzxj7okabY33F14F5rWMYAD78MvPluYIZU6dsVckogz6vLVRz2Gnc1P1QNO8RFsapq1ocKVj1nimnaQtL7LI3DrSowzZVSrkrAYrGBpwRF8DI0YHiQzlJRwnIjvTjbTEPInd6v2wC99y.mp4?pkey=AAUQUal1OInr1a1MWsQZOYgn_1R2t_XecpLLy7wGlMPsUwVdTExX4R5IzLu_uZ_gqkEgSQ0rE-PR_-3nk6kYRWXN57xfcTEUYQWEj7tG_8wugEeeEVpPt9k00BxClN73ts4&tag=1-1732283112-scn-0-xgmjnafbng-9e859a11539a1c6d&clientCacheKey=3xcdvrx95egev74_b.mp4&di=6766caa1&bp=10121&tt=b&ss=vp
15,全网首发！锡伯歌曲《等你》上线了，快分享给朋友陶醉下双耳吧！,全网首发！锡伯歌曲《等你》上线了，快分享给朋友陶醉下双耳吧！ #我们是锡伯人 #锡伯族 #歌曲等你 ,#我们是锡伯人 | #锡伯族 | #歌曲等你,http://ali2.a.yximgs.com/bs2/ost/ODE0ODU1ODk3MjVfMjg2OTU5Mzg1Nw.m4a,http://v5.oskwai.com/ksc2/jfxlypTITVKyLLuBdglTIHMbVSssAC---n7RQXI75tTAR-UIuUlLC1c2LWK0x_sxRfB6rEUVKdje0qEmyDPWm_n3wZFDmUCo3owoW0PoByn0Jc0nZHmgRknt4FfpK2kUzy8qP6nA3UqrLUYms11F3SY1oOiOFFn2B7AKpg5QEw53fQigR6zJn8DhjRFaeSNt.mp4?pkey=AAVfZw92Xl--llIqqhr1Rf7ryElhBfowzgxAT-yaK78H2NY6OuO2P9RH1_U8NghN5RFCgExrhhwW19uL_NfNPjMRvG92E9dLRRgK6mAS8qXvfKxuKD3FUEmzHjrT-o9VzL4&tag=1-1732283111-scn-0-lqdmfc1jps-efd2f7dbfaa686d6&clientCacheKey=3x862astjciwc3c_b.mp4&di=6766caa1&bp=10121&tt=b&ss=vp
16,中巴人民友谊万岁🇨🇳🇵🇰,"中巴人民友谊万岁🇨🇳🇵🇰
 @外交部发言人办公室(O2168807614) @共青团中央(O829240349) @中国青年报(O568950889) 
 #中巴友谊 #国际歌 #中国青年 #大美新疆",#中巴友谊 | #国际歌 | #中国青年 | #大美新疆,http://ali2.a.yximgs.com/bs2/ost/MTQ1MjQzMDMzNDMyXzEyMzc4Mjc3ODc.m4a,http://v5.oskwai.com/ksc2/SIWylBYS8QkHlrF4p03DFOrouNPhX1KN_j8kWS84cZE6xBM9CxSiOEgbwSgJ5HiL9_Blc_loAEBsnuuY-pP56QhNjdeBGEDfKn3E9sPKsFGdswPY57KAKlR_2mqi5ISKWTHm-GS5IL1FB1ejbgRYHw.mp4?pkey=AAXtY4sI-GkVFBu5OOhpAHDGuK6zc14A-dyyaZD6koxGUbGw5wsToGlOb3a6Kgdq4ol4_Sz2-R006at5EZYiyXrI-q--m4h6f4z6csEfvK3S_n-5L3qOMBoKRDAIEaqd678&tag=1-1732283112-scn-0-32ejodchlm-aff2988adf79759f&clientCacheKey=3x3qhmxipsvi7ns_108db661&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
17,“你偷走了我的心”一首中巴友谊之歌❣️感谢大家的关注,"#为中巴友谊点赞 #中巴友谊万岁 
“你偷走了我的心”
一首中巴友谊之歌❣️
感谢大家的关注，点赞与评论 ❣️
关注我，下期更精彩！",#为中巴友谊点赞 | #中巴友谊万岁,http://ali2.a.yximgs.com/bs2/ost/NjAwMTcwNzEyNzVfMTEyMDYzODIyNQ.m4a,http://v5.oskwai.com/ksc2/yLHiOk8_LcoabLqSDI--K72NGedWovXc62poUwxaIMOciuwUNeab4Mcs2boYZqvKC0XwkRvtkHFyQfTELEwQYof37ypyh7wxbdRPXfvUyIYqueAipePJGjvJGgTA0qIOA2xLs-81MyS7iEDunTLleqr8Avgq8KCFCaij_YTpWFo6tHjUS9Bz9LIhMsIVx1HT.mp4?pkey=AAVqaIj8c0xpdFsh_ZQT3DJAGvnL9AF5QgKtzjotLp26JWRZkkYPR4zEP9ypbb5vYW7za_A5gAp3pJXLP41iGQPKz2ZTuMRYEYxBH-avmex_7vrcI2hgSOOTfi0nQWli51Q&tag=1-1732283119-scn-0-pbxdmxsved-110c3e2e34777a0d&clientCacheKey=3x2y6j9c98pzme2_hd15.mp4&di=6766caa1&bp=10121&tt=hd15&ss=vp
18,巴铁神曲根本停不下来 #中巴友谊,巴铁神曲根本停不下来 #巴基斯坦 #回不去的80年代 #中巴友谊,#巴基斯坦 | #回不去的80年代 | #中巴友谊,,http://v5.oskwai.com/ksc2/6f8txqbA-9g7MAdL29iV1Q14nr3GSfvuQtX4IXJOAn16P5VX_AIhkzx9EPCcpVFcVGxCjuRbAlJdu3IwBaj4RJyQEFXq1kdzaqs81YQRSMf3J3R8LXd8JbVRipimdmYThSVuEf-X98die6IZk6mUNYBA6YBiPxxHQ3ysV2BfEWNbJzcNAm1dkZhL4OqkgJ0o.mp4?pkey=AAWWnnpGcJD_IJ2QQEXPEuNhsIMXua8-Ayi5yiuWoD19CTB4MZcld3UEZYBl1lJFVpbRG1Islg4z6Xe-dXJX7dFYqeMbzdlEcdJc4Wa7dEG9F1gd44gTYDVEDVgMVWW5oug&tag=1-1732283119-scn-0-aybrmddwmi-3441f3f132c23bb8&clientCacheKey=3x55y4u4n8h8v72_vnus.mp4&di=6766caa1&bp=10121&tt=vnus&ss=vp
19,电影《魂断蓝桥》主题曲《友谊地久天长》四声部合唱歌曲片段分享。,苏格兰民歌，电影《魂断蓝桥》主题曲《友谊地久天长》四声部合唱歌曲片段分享。 #天籁小水井  #合唱  #宝藏音乐人 @快手音乐人(O1815060323) @快手粉条(O40300047),#天籁小水井 | #合唱 | #宝藏音乐人,http://ali2.a.yximgs.com/bs2/ost/MTQ1Nzc2MTgxMjQ4XzY4MDc2NTE5MQ.m4a,http://v5.oskwai.com/ksc2/fxDsy7D2-tYvef0u2f_H0gwOX5VAVMrMCyhaeUjLsfypT96xJ4axl-4uzdy0N3z_94ub2DSfbT9jXCBPzQIGrk3uQ09Az9DNzUYv03-ClN07joc_GkWgG-HsHf202-2k.mp4?pkey=AAUv7bV41XwQ3nPAwXiv8CqKw46RJUToDs3jjAO5MPoiL1VTqN_7-T_WsT_Tw1iNRojXqGyMssAuELqXlzfY0BXk_cNsQ8tA2ZSjpaMRggX15TszoePiWeGdBFn6MHJUurs&tag=1-1732283119-scn-0-25c1mgnuii-3711f40c0243cd93&clientCacheKey=3xeey53cfynr9ia_1e42ed86&di=6766caa1&bp=10121&tt=v6UltraHQv8&ss=vp
20,《友谊地久天长》演唱：王晰 仝卓 蔡程昱,#声入人心  《友谊地久天长》演唱：王晰  仝卓  蔡程昱,#声入人心,http://ali2.a.yximgs.com/bs2/ost/NTYwNzI4NDk5NzRfMjAzODMwNDM0.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/5252886073135731660_hlshd15.m3u8?pkey=AAV0ZuAUtLgTPUWu5mF7u3hjFjhUDB6tSQN9uZV9kna4ebrLKzoPIwx0GQxhMmYIw7fa2-0YW1wAN3NSO-Y8lXNeSxWIAJdJ2BO5CMnPkINR1CFbB0aPPCpGYyM79gCLg2E&tt=hlshd15&m3u8ClientCacheKey=18fc56a9cbc9745136389cd6f4725414&ss=vp
21,人生有多少个知己，愿我们的友谊长存#友谊之光 #户外唱歌 ,人生有多少个知己，愿我们的友谊长存#友谊之光 #户外唱歌,#友谊之光 | #户外唱歌,http://ali2.a.yximgs.com/bs2/ost/MTIyOTM5OTQzOTMzXzE5MjUwMTkxMjg.m4a,http://v5.oskwai.com/ksc2/RNr7U7D0Ou00hDxkNcV56-R5hh_B-z2Fh947j-tD96xo19hn14lOv7dyVCosvwf1Sd5502x13mCk4uaKY7hZhjZ4_rONGiMyyHCl6btgIVN2Ez0HiOj1-MhCnIXztvfbPFCsPdSsOfo8-AKk1qvQbXQsIocgVSVXhzcxDVqyYNj0V_BzHECbQ8hQAkMSMDZ0.mp4?pkey=AAUa9PiCeKL7N7IlfQMwEgu_Mfc7mfBm3zb4MSO-xE5h-qj7BkeaTrFe9rrqYsM-rKxsWJ_fk3gLfXgKuvrsvPJ-1gskLCYnaTSUNPd53DaheezuSFx3tG0hyffD5pJVihE&tag=1-1732283119-scn-0-dnjah017fc-5fff6ca98267a410&clientCacheKey=3xsz4jc96dae8g6_v5UltraV12.mp4&di=6766caa1&bp=10121&tt=v5UltraV12&ss=vp
22,歌曲《你偷走了我的心》纪念中巴建交70周年。它体现了两国人民之间的友好精神和对国家的热爱。,歌曲《你偷走了我的心》纪念中巴建交70周年。它体现了两国人民之间的友好精神和对国家的热爱。,,http://ali2.a.yximgs.com/bs2/ost/NTAwMTg1ODYyNzBfMTg2NzYxMDE4NQ.m4a,http://v5.oskwai.com/ksc2/fBnMIBtGFnQ0-3oXgf2RhAZ8uOQumBet7gTbB1Y-18dbYqnyqdPR-jOHcoA0-OUsUJYII0MbC0uJvyKqZp_t_DRDD91xIGh5N9UtFCpRkoWdrhNpYp-FN5FjNbfUDoCzYIqhC0MmU6tao4gK5BT_UlOlnTMpXGPPFYQF2kRYBYFniUVO1doy2MkLXAk5qt0B.mp4?pkey=AAXM9lJPPFfsehE1JZt6eH3uCHofMaCLMVi87fPS-eFW8x2KM1J7iSVWFtaq2IhZDV8Wd8e4MWaqgyemU8zrdQt6bOQvRu9-cOYuACkcHSTUrh9p74-8_U9VA8zNLshnMaw&tag=1-1732283110-scn-0-4vfzpxopci-5bce4d08f897491c&clientCacheKey=3xujz8uu29vezak_swft.mp4&di=6766caa1&bp=10121&tt=swft&ss=vp
23, #建军大业  #若能与你共乘海浪之上  #看见好歌曲 ,#建军大业  #若能与你共乘海浪之上  #看见好歌曲,#建军大业 | #若能与你共乘海浪之上 | #看见好歌曲,http://ali2.a.yximgs.com/bs2/ost/NjA2MDU5Mzk3MDRfMjI1NDI5MTQ3MQ.m4a,http://v5.oskwai.com/ksc2/Xmu97g3Q3NE2mQe0PJBP2qK-jvrAM4KxGjpzs7FcgPozbdTFnJE2TtjIEuV8n5Cr2Bo4cE8a7K1fBpr6AvTmuxzwpoGSZjdeMvzRYUAKrOnT-wSni_UKdhx2kzAvNubOMS5jqJggs_0moNb78v15lWHlhJDvag1JPNZmDB7rqGBLSc2GB5-NYQ8314Qm1pRV.mp4?pkey=AAU3aKdx6N6GudHJK6WZ49iBloncMot2XlFYMo3YHViUK-xDDeK-CGD43CTnrhihQQhlYSiSx_sXe-N1jrB50CnrJ81-_a6vFhop5S_6GDrryAPoJZjNdFjv8Q42vGREEXw&tag=1-1732283110-scn-0-be6liqmqvc-e8a71c453ebdf81e&clientCacheKey=3xsmv5erxsbiwc9_vnus.mp4&di=6766caa1&bp=10121&tt=vnus&ss=vp
24,中巴友谊万岁巴铁神曲,中巴友谊万岁巴铁神曲 #外国美女  #热爱生活热爱舞蹈,#外国美女 | #热爱生活热爱舞蹈,,http://v5.oskwai.com/ksc2/bREzfrcoEmy5yfZr2FkcJe_RB5KbdGHOFw7WRG3UW5x4rL6MZc_T-g9NLKozz2wFhi5Rnb0aaWW9c07vWvopyg4gmS_jAieHkavUg3DHp6bjc91o41am4dR9W6Cco3aOZ4vMMwCbYMTo4pq_lGoOSJQDLlrIZK3uFk046RC4OX8bEGMaeaJeSPZMS_RR3F9Y.mp4?pkey=AAUeO9Bnw-dvYr17oDps_Ujb2mSyVkm8H9plMnVL0BSqIWYDMWfZwkZtGE1Bikh2PRCIfqIwP9xkxzgPtjMVDzWZzh3prdRDgS5-oYdXxFEGt9Fcbrn6C0gh2BtkycarrY8&tag=1-1732283110-scn-0-vyixt28edi-0b3874e382fcdaa2&clientCacheKey=3xru5qtabxi45ug_hd15.mp4&di=6766caa1&bp=10121&tt=hd15&ss=vp
