index,pureTitle,caption,tagList,audioUrl,videoUrl
10,秘伴裤为什么可以替代卫生巾,秘伴裤为什么可以替代卫生巾 #日常闲拍 #每天看见不一样的自己,#日常闲拍 | #每天看见不一样的自己,http://ali2.a.yximgs.com/bs2/ost/MTI5NjA5NDQ4MDk0XzQzODExODA0NA.m4a,http://v5.oskwai.com/ksc2/s-c69sPAbXoKimK0sgUGZhK9qJ45V5yLkVkp8cq05dnFGUg0XRfib5NxxJQ-c0-onWYetCGGEvn1CIvt1Y8KreUi3cnJAgdzFfY0inQfA_1RZGtPNNgXuld0b5ODtmRqNTpQwz4o83coUDhXkx1Nct16PTqyVpKy8xfWPwh0KDmzqockLrTJplf1qVJyll2s.mp4?pkey=AAWaxegnsy5Y_g9Pw6FcXi6tE83-vF6QRB1L0brWqvCukqhBaFgp0xUv8UAECB403Alq-CUhnZhyZkgG4Dx9gHwUwe8__V4Q1h7PomBs3-_7_rMc5roec3NE7NHVavUHccg&tag=1-1732284902-scn-0-js7cthcjjx-7d525cb0d1943b63&clientCacheKey=3x9uin5q2qkvgvc_sl200UltraV1.mp4&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
11,艾草卫生巾不仅好用还便宜，快来试试吧,艾草卫生巾不仅好用还便宜，快来试试吧 #卫生巾  #女性 ,#卫生巾 | #女性,http://ali2.a.yximgs.com/bs2/ost/MTQ5MTg2ODA4NDQ4XzE4NDkxOTQyNjc.m4a,http://v5.oskwai.com/ksc2/ezN01jCF-Hn1Dt55dgJJE7FxGpM-TiAYVmfcb57iP6ryx-vmc_Jl_4OjrhTaWPJLcpLyI9x_G1YiadmwRWM8dDNBvD7zD6_O4nkweP_VrI1AwX9BXBlk5akpLpWaSIrU.mp4?pkey=AAV48d4uQOhTx057MQt6EjdPE4vk4EjJo83rIVE5IHIwVjK3yNxjH2kZkTZ8u7bN5i0zTaeWqu2gWYvQxNOpDsxV8oVwapKde4kuxAB1Ern2zotlbZN6UBVDg6eAXC_B1T0&tag=1-1732284902-scn-0-f0sgegvvf9-7a3916544b2839b3&clientCacheKey=3xwb683mzf3ii5a_a1b97d3d&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
12,卫生巾的设计是时候做出改变了，还有价格合理一些！卫生巾真的是女性必需品！ #卫生巾 #女性 #女性健康,卫生巾的设计是时候做出改变了，还有价格合理一些！卫生巾真的是女性必需品！ #卫生巾  #女性  #女性健康 ,#卫生巾 | #女性 | #女性健康,http://ali2.a.yximgs.com/bs2/ost/MTEwNTcwNzEzMzM2XzM0NjQ2NjI4NDY.m4a,http://v5.oskwai.com/ksc2/YmwPsovkfxaqTY9K8VA-dWwPg9Wwo806L9GD3XGvuqcTG9eMxo3ls_Cy7gIchSb4dPJBe50x2SP3m6Qf7zgOhXe1RZ1QFaKx9M4t6ez-UKa_LdFCl8Imn1rWC93E3LzxNwAzUpGsK6sR2OEbgn9XuNOFoRQZm39hB5Srs0Hh5JDlUAB5LZAdM3FdbGdCQqee.mp4?pkey=AAX4EqvuR_dQT_AyTnK1JpyFjM6QS-1MdjU1Nebv30vidyLZHxF9RLLlhwiByy_3iErc_D0Zx2Sq0MTjsYy3GDHOpQZwbGaDk0h9aQ7UcGY9HEf4gd2sCaUZnIfLsuH8c9w&tag=1-1732284902-scn-0-xte0q6xzpt-632768a36b5fd2bc&clientCacheKey=3xb3urb8s7m8pnm_v5UltraV6.mp4&di=6766caa1&bp=10121&tt=v5UltraV6&ss=vp
13,以后卫生巾从好用变成能用就行了吗？,"以后卫生巾从好用变成能用就行了吗？
 #卫生巾塌房 #女性安全 #提到了你",#卫生巾塌房 | #女性安全 | #提到了你,http://ali2.a.yximgs.com/bs2/ost/MTQ5MTk0NjE4NjI5XzM3MDY5ODgxMDc.m4a,http://v1.oskwai.com/ksc2/UKPuL8pXl_NxKYtNS-UJLzQQJ1_SInFmzE1tR4IutocV_sd12YoIhf_B4JWNKedO_F1_RjME0vBOAKXj5V9MQa-kTLnRQrh-tavdMFaq7aeP7lVjKaUUPZK3X7nvJKq4.mp4?pkey=AAV0uMRpgQTyGULAKe8GLAK6ZS-x51sgWVU7s9ub1ph_RrVEzgGItI8D0HdgpMEHaroUI9dBRfTc-88P9Yu9BwkKeMRHVOT2F4cDmjJ98qFZDHcg7ceH1FShR3MwGDaw9A8&tag=1-1732284902-scn-0-yjoutscpp9-a6fcc624055bf75d&type=hot&clientCacheKey=3xqig3ugfss4bbk_75839ea4&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
14,女生必备 # 卫生巾,很难想象都2024年会发生这样的事 # 女生必备 # 万万没想到 # 卫生巾,,http://hw.a.yximgs.com/bs2/ost/MTQ5MjM4MzUwNTA3XzMxNzk2ODMwOTU.m4a,http://v5.oskwai.com/ksc2/yZlrfSUR86cWMkySwZ0o-8k1UIsjcV_4vIrYXgEByDjUDvjuErdAC9NMWXPPtTSlpOztDhKXolOhdNv3lLk9gACgMN0HXAB-ngFbRqyN_UMfgbRfehvlOh01MUJszcn8.mp4?pkey=AAWX3GbqqrWT27b5jVmzKj5ZizckwZ7DeTojhr2bS8REVzbOF2Km_pmMY5aExz-b-JD37vTVaPYDrbjVk6TBoOpSzbY4l9_CyUcaSGZvMZAleszXLnPAs3q8Pyv5O3L_U20&tag=1-1732284902-scn-0-cokwvxn7fp-d827e623d62e3ae7&clientCacheKey=3xmjvzw9xqz6bqw_b9ad0460&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
15,抵制R货从卫生巾做起！,抵制R货从卫生巾做起！ #女生必看 #请大数据把我推给有需要的人 #日本核污水,#女生必看 | #请大数据把我推给有需要的人 | #日本核污水,http://ali2.a.yximgs.com/bs2/ost/MTExNjAyNDY2MTIwXzI4OTA0NjgyNzc.m4a,http://v5.oskwai.com/ksc2/uW4pHwVVYcKaJI5KVQwx9cnXbxkfSUyclI4lobliiLvt9TOqet3yv-a69lQUsY7YckbKX5SxzGB8ItwJQQ9P1W2yfb6zfKRExmCYu-YZDA5o2oyEP4nwzsizHPK8wQM5qa91KaZi2_tCcHq7h1ze_ftxbORurafxLpXRgjiIsfXJEm9PPxf6Oc9Ak1gdCkFh.mp4?pkey=AAVlpC64uCP98LITnkCcrsjYrK_jbfaJHnRC4fc5f9A1wUeWi1F6lBoxf9ztDOty9756ls2XFgFi4cyj8uTXT-tWmA8r3-NDMj9GNWLSEauvgAy2drJ8YzgtcxC9IXBKjPk&tag=1-1732284902-scn-0-ir8xajwvqb-0fc0eeb34f2839ab&clientCacheKey=3xz6pchehgmbwbg_v5HighV8.mp4&di=6766caa1&bp=10121&tt=v5HighV8&ss=vp
16,#呼吁卫生巾降价  即使不能理解女生的需求 也应该在常识上保持应有的尊重吧#卫生巾  #理解 ,#呼吁卫生巾降价  即使不能理解女生的需求 也应该在常识上保持应有的尊重吧#卫生巾  #理解,#呼吁卫生巾降价 | #卫生巾 | #理解,http://hw.a.yximgs.com/bs2/ost/MTAzMzQzMzY5ODExXzIzNzE0ODE0OTQ.m4a,http://v5.oskwai.com/ksc2/hLIcYn_cIWuhV8pUivx96HcpKfe-cBwmIRvl9rgVsC3iJUkueHX7M3MZv7nEFmxzEK1Om_xIHv6SolvfDl54oQJoJBEqzMieY_LYXziROVaOBl1d1Dku7JL1Lp4zDSDFn4i6w8vkcJpmbIYGLD4y9HdMABfAEylnaeDxqSwHxW8Aru-ONbYZ9EahWqp-raw-.mp4?pkey=AAXwH-c0Mkcj3eyXAllXDLZ9gJjBX6pEFXZ7jwTBWjq_DxoawzEMftsIS_2epe8jnWm9lE6N6zhcJDaABtxUDUGg-d-11BTRdPzpJHmZU7Bg00OrgLq7HIOC8XpLo8LuDVY&tag=1-1732284901-scn-0-w2bbxmr8eu-06663ea4e139fabb&clientCacheKey=3xetxkup6sdm6sg_v5HighV2.mp4&di=6766caa1&bp=10121&tt=v5HighV2&ss=vp
17,姨妈巾界的天使！有它姨妈期我真的不受罪！#生理期  #女子新风向 ,姨妈巾界的天使！有它姨妈期我真的不受罪！#生理期  #女子新风向,#生理期 | #女子新风向,http://ali2.a.yximgs.com/bs2/ost/MTI4OTQwODE5MDkxXzEzNzIzODQxMTY.m4a,http://v5.oskwai.com/ksc2/KzkJA-gEhd0_dZ77XcLck7huBFFqoDJpUcoGl9G4H9L3635g7yi6ZRNxGJX9qhqXna42e3heQEF5yhYsFMD3EbUzjb1e54_60fLZaTHt1YRGT6ebudceSN2KEM-mWg2KscgAI6bq-rUtiIHuCs6fkM60lAEROCRMd8ig4o4k8GTOhTNfpOulDoXnbtm-ayI2.mp4?pkey=AAVZODgJimFv7M9vQAedp6mrPxoADZbldHRFHaiPHqXAqqmsNuGjIeEmvTe-qCyRaA3M7q-zrcSMXsnJZS2W3tfaCYFaspVPDuky7kPQE1ODUxVhc7tSj1j31vMcBzXpP1s&tag=1-1732284901-scn-0-0zuqtmj32z-83ac9d00876f49fb&clientCacheKey=3xks4jf8xt7a8uq_sl200UltraV1.mp4&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
18,原来早就有品牌在做女生真正需要的卫生巾了,原来早就有品牌在做女生真正需要的卫生巾了#卫生巾,#卫生巾,http://hw.a.yximgs.com/bs2/ost/MTE0ODI4MDMzMDg1XzExNTY0NDAyNDg.m4a,http://v5.oskwai.com/ksc2/JfTK1NmvYxyK6TJ4SpguXMM8iyikrUIXcoFke1egPiZAQ_3LirY7kkfWTf3nkUKg7iO_4RnjE3XmiYymY6XykvpER0jv9t-qX9hYCI_NPfdHpWfinPHWq2yeGMIaRfcB1yksq3Vv4a18U1u9z-q4BaI9Myy1FHPQZ3qLlaFi-DzNBHHXc0J0l0LGtdYHfsO9.mp4?pkey=AAW2AAYqe-1wM-P5tF0e3grWi8YqLiz6_f2ZE4vwodnl5cpgx0ShXjIpEgo0_fMzSVmb18NoMovf3cW4oGYuqfVxnjupym4Dd-SZC9-PcjNAPT1hVzk8vC9NKHCi1SM43JU&tag=1-1732284901-scn-0-sfl7yqomok-50339204231ea880&clientCacheKey=3x866jee28suask_v5UltraV12.mp4&di=6766caa1&bp=10121&tt=v5UltraV12&ss=vp
19,你的第一块姨妈巾都是我给你买的,"永不退场💕 

评论区艾特出你最爱的那个TA吧！

#情感 #",#情感,,http://v5.oskwai.com/ksc2/PxFAYz6-OXlAFP1Cs0XPwjdkiZMUIUmwxK0r9choHqmHSGycaqEy5cgcG3QhckVfzXWUbIPaOI2cCWkL8E-sCN8RwxwJLcBD41qmt5a5mgY0eK9_XnJbTZGV4A9zDcEa95EQISzVf46L6q0nZeKEK3iRXgkr5JyvI0JIWQKiXtU.mp4?pkey=AAXYcZpmV0VlqYcTBWbhuBky2i3tqH4Um7xp4Mbg8ULyyMlmNljxt97kdEJYKS-9Z5CURm0lhGNMUnwTgDrHuJiWpN8PhGs_yAu_QLt5gP4j47i8aGODblStrlJys_5GDbI&tag=1-1732284901-scn-0-ogrhyhrt4w-ac8272c3460294d4&clientCacheKey=3xvt9wmptyp8cj9_b.mp4&di=6766caa1&bp=10121&tt=b&ss=vp
20,卫生巾是女性用品 也是属于女性的尊严 如果你去拿卫生巾垫鞋 或者是去当创可贴什么的用 那我请问 增高鞋垫鞋子 创可贴绷带纱布 又有什么用？说什么卫生巾比其他的好用 那谁去在意女性是怎么想的？21世纪了 难道尊重女性很难吗？列表里的老棉裤自己取,"#秦文龙拿卫生巾开玩笑 卫生巾是女性用品 也是属于女性的尊严 如果你去拿卫生巾垫鞋 或者是去当创可贴什么的用 那我请问 增高鞋垫鞋子 创可贴绷带纱布 又有什么用？说什么卫生巾比其他的好用 那谁去在意女性是怎么想的？21世纪了 难道尊重女性很难吗？
列表里的老棉裤自己取",#秦文龙拿卫生巾开玩笑,,
21,卫生巾品牌回应质量安全问题，今后你买哪家? 315,卫生巾品牌回应质量安全问题，今后你买哪家? #315 #卫生巾  ,#315 | #卫生巾,http://hw.a.yximgs.com/bs2/ost/MTI3NjU5NTI3MjIxXzM4NjQwNDQyODI.m4a,http://v5.oskwai.com/ksc2/Hfye0rjpmy-Xi-Lwx0hJfjQViJBsTqWwk0YdlzYh4nYya5DXs1fkruup6vEwhQD5DFxTaMo6-n1mpWbvCCex2vzhTR6wIWogt5wTIwrkJsxQZ1-zGSVpm7t9OSHYzlJBva3eBo10r5wbLnhKRfSGC66F-odNeeZyE0QwzKnbILQrFUL5h-pf2KZKHNKQsdIU.mp4?pkey=AAV9j5bERtWXb74K9vG7ex5UmUH5_WaTEi5LIf3s2SOnNxbOI2L33spLSO1b0HRMG3QOvbBVe61lbxwe2bcKYA8g1yyuy4QXPhtgP-hYZMJU9FfFLf6QRu8_j9jvo0tDh2U&tag=1-1732284901-scn-0-kkzrytdnf8-277df6f02193e555&clientCacheKey=3xjsffw6qzsnpzs_sl200UltraV1.mp4&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
22,原来国货姨妈巾这么YYDS！千万别小瞧了！省下一个yi啊啊啊,原来国货姨妈巾这么YYDS！千万别小瞧了！省下一个yi啊啊啊 @快手美妆(O1815060095) #我的平价好物 #光合计划 #双十一,#我的平价好物 | #光合计划 | #双十一,http://ali2.a.yximgs.com/bs2/ost/ODY4NTc1MDczMDVfMjE5OTk5MTkwMg.m4a,http://v5.oskwai.com/ksc2/d_jda0JRHTzH-Xkdf47lIwoBVMiNP2A80No9NhBXvZaMvU-532n8TdQRs6Zo8hoE6NN2bbC2oGCsH5WfXIX8gOLoinzWdcZ4zVfX9u_ddq64NeST7QRyEq41pxU38r05uUO3oAwImnYlSsP0lkVgvCzS0OCo9diF4bek0RKLuomL1bQkX7E71XT07xCeEPO4.mp4?pkey=AAUxAaLF_VAyxofG6SvxI73b6U-cYWL1cTnp05XtrtGN5ZYr31eCGMzBGLhVxB8JGd8V31YNMNJrpUIe7e2NuiJihf8sTi42C1O-LKwS6xGZoh3zaQ0ZPJmwrQ3XN3-EG6g&tag=1-1732284905-scn-0-nvnmi7lpje-74267cf8f626d218&clientCacheKey=3xwhzhbh2xpecu6_vnusultrav1.mp4&di=6766caa1&bp=10121&tt=vnusultrav1&ss=vp
